source,target
features/atlas_sprints_21_25/presentation/screens/atlas_sprints_21_25_dashboard_screen.dart,features/atlas_sprints_21_25/domain/models/atlas_sprints_21_25_data.dart
features/atlas_supply_chain/data/services/atlas_supply_chain_storage_service.dart,features/atlas_supply_chain/domain/models/atlas_supply_chain_record.dart
features/atlas_supply_chain/domain/services/atlas_supply_chain_analytics_service.dart,features/atlas_supply_chain/domain/models/atlas_supply_chain_record.dart
features/atlas_supply_chain/presentation/screens/atlas_supply_chain_screen.dart,core/text/atlas_ui_text.dart
features/atlas_supply_chain/presentation/screens/atlas_supply_chain_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_supply_chain/presentation/screens/atlas_supply_chain_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_supply_chain/presentation/screens/atlas_supply_chain_screen.dart,features/atlas_supply_chain/data/services/atlas_supply_chain_storage_service.dart
features/atlas_supply_chain/presentation/screens/atlas_supply_chain_screen.dart,features/atlas_supply_chain/domain/models/atlas_supply_chain_record.dart
features/atlas_supply_chain/presentation/screens/atlas_supply_chain_screen.dart,features/atlas_supply_chain/domain/services/atlas_supply_chain_analytics_service.dart
features/atlas_supply_chain/presentation/screens/atlas_supply_chain_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_supply_chain/presentation/screens/atlas_supply_chain_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_supply_logistics_enterprise/data/services/atlas_supply_logistics_storage_service.dart,features/atlas_supply_logistics_enterprise/domain/models/atlas_supply_logistics_record.dart
features/atlas_supply_logistics_enterprise/domain/services/atlas_supply_logistics_analytics_service.dart,features/atlas_supply_logistics_enterprise/domain/models/atlas_supply_logistics_record.dart
features/atlas_supply_logistics_enterprise/presentation/screens/atlas_supply_logistics_screen.dart,core/text/atlas_ui_text.dart
features/atlas_supply_logistics_enterprise/presentation/screens/atlas_supply_logistics_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_supply_logistics_enterprise/presentation/screens/atlas_supply_logistics_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_supply_logistics_enterprise/presentation/screens/atlas_supply_logistics_screen.dart,features/atlas_supply_logistics_enterprise/data/services/atlas_supply_logistics_storage_service.dart
features/atlas_supply_logistics_enterprise/presentation/screens/atlas_supply_logistics_screen.dart,features/atlas_supply_logistics_enterprise/domain/models/atlas_supply_logistics_record.dart
features/atlas_supply_logistics_enterprise/presentation/screens/atlas_supply_logistics_screen.dart,features/atlas_supply_logistics_enterprise/domain/services/atlas_supply_logistics_analytics_service.dart
features/atlas_supply_logistics_enterprise/presentation/screens/atlas_supply_logistics_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_supply_logistics_enterprise/presentation/screens/atlas_supply_logistics_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_sustainability_ecosystem/data/services/atlas_ecosystem_storage_service.dart,features/atlas_sustainability_ecosystem/domain/models/atlas_ecosystem_record.dart
features/atlas_sustainability_ecosystem/domain/services/atlas_ecosystem_analytics_service.dart,features/atlas_sustainability_ecosystem/domain/models/atlas_ecosystem_record.dart
features/atlas_sustainability_ecosystem/presentation/screens/atlas_ecosystem_screen.dart,core/text/atlas_ui_text.dart
features/atlas_sustainability_ecosystem/presentation/screens/atlas_ecosystem_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_sustainability_ecosystem/presentation/screens/atlas_ecosystem_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_sustainability_ecosystem/presentation/screens/atlas_ecosystem_screen.dart,features/atlas_sustainability_ecosystem/data/services/atlas_ecosystem_storage_service.dart
features/atlas_sustainability_ecosystem/presentation/screens/atlas_ecosystem_screen.dart,features/atlas_sustainability_ecosystem/domain/models/atlas_ecosystem_record.dart
features/atlas_sustainability_ecosystem/presentation/screens/atlas_ecosystem_screen.dart,features/atlas_sustainability_ecosystem/domain/services/atlas_ecosystem_analytics_service.dart
features/atlas_sustainability_ecosystem/presentation/screens/atlas_ecosystem_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_sustainability_ecosystem/presentation/screens/atlas_ecosystem_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_sustainability_enterprise/data/services/atlas_sustainability_enterprise_storage_service.dart,features/atlas_sustainability_enterprise/domain/models/atlas_sustainability_enterprise_record.dart
features/atlas_sustainability_enterprise/domain/services/atlas_sustainability_enterprise_analytics_service.dart,features/atlas_sustainability_enterprise/domain/models/atlas_sustainability_enterprise_record.dart
features/atlas_sustainability_enterprise/presentation/screens/atlas_sustainability_enterprise_screen.dart,core/text/atlas_ui_text.dart
features/atlas_sustainability_enterprise/presentation/screens/atlas_sustainability_enterprise_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_sustainability_enterprise/presentation/screens/atlas_sustainability_enterprise_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_sustainability_enterprise/presentation/screens/atlas_sustainability_enterprise_screen.dart,features/atlas_sustainability_enterprise/data/services/atlas_sustainability_enterprise_storage_service.dart
features/atlas_sustainability_enterprise/presentation/screens/atlas_sustainability_enterprise_screen.dart,features/atlas_sustainability_enterprise/domain/models/atlas_sustainability_enterprise_record.dart
features/atlas_sustainability_enterprise/presentation/screens/atlas_sustainability_enterprise_screen.dart,features/atlas_sustainability_enterprise/domain/services/atlas_sustainability_enterprise_analytics_service.dart
features/atlas_sustainability_enterprise/presentation/screens/atlas_sustainability_enterprise_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_sustainability_enterprise/presentation/screens/atlas_sustainability_enterprise_screen.dart,features/herd/domain/models/herd_group_data.dart
features/atlas_veterinary_ai/data/services/atlas_veterinary_case_storage_service.dart,features/atlas_veterinary_ai/domain/models/atlas_veterinary_case.dart
features/atlas_veterinary_ai/domain/services/atlas_veterinary_ai_engine.dart,features/atlas_veterinary_ai/domain/models/atlas_veterinary_case.dart
features/atlas_veterinary_ai/presentation/screens/atlas_veterinary_ai_screen.dart,features/animal/domain/models/animal_data.dart
features/atlas_veterinary_ai/presentation/screens/atlas_veterinary_ai_screen.dart,features/animal_enterprise_suite/presentation/widgets/enterprise_module_widgets.dart
features/atlas_veterinary_ai/presentation/screens/atlas_veterinary_ai_screen.dart,features/atlas_veterinary_ai/data/services/atlas_veterinary_case_storage_service.dart
features/atlas_veterinary_ai/presentation/screens/atlas_veterinary_ai_screen.dart,features/atlas_veterinary_ai/domain/models/atlas_veterinary_case.dart
features/atlas_veterinary_ai/presentation/screens/atlas_veterinary_ai_screen.dart,features/atlas_veterinary_ai/domain/services/atlas_veterinary_ai_engine.dart
features/atlas_veterinary_ai/presentation/screens/atlas_veterinary_ai_screen.dart,features/farm/domain/models/farm_data.dart
features/atlas_veterinary_ai/presentation/screens/atlas_veterinary_ai_screen.dart,features/herd/domain/models/herd_group_data.dart
features/authentication/presentation/screens/company_selection_screen.dart,features/dashboard/presentation/screens/dashboard_screen.dart
features/authentication/presentation/screens/company_selection_screen.dart,features/enterprise_platform/domain/models/atlas_enterprise_remote_session.dart
features/authentication/presentation/screens/company_selection_screen.dart,features/enterprise_platform/domain/services/atlas_enterprise_api_client.dart
features/authentication/presentation/screens/login_screen.dart,core/branding/atlas_branding.dart
features/authentication/presentation/screens/login_screen.dart,features/authentication/presentation/screens/company_selection_screen.dart
features/authentication/presentation/screens/login_screen.dart,features/authentication/presentation/screens/password_recovery_screen.dart
features/authentication/presentation/screens/login_screen.dart,features/authentication/presentation/screens/register_screen.dart
features/authentication/presentation/screens/login_screen.dart,features/dashboard/presentation/screens/dashboard_screen.dart
features/authentication/presentation/screens/login_screen.dart,features/enterprise_platform/domain/models/atlas_enterprise_remote_session.dart
features/authentication/presentation/screens/login_screen.dart,features/enterprise_platform/domain/services/atlas_enterprise_api_client.dart
features/authentication/presentation/screens/password_recovery_screen.dart,features/enterprise_platform/domain/services/atlas_enterprise_api_client.dart
features/authentication/presentation/screens/register_screen.dart,features/enterprise_platform/domain/services/atlas_enterprise_api_client.dart
features/automation_strategy/data/atlas_automation_repository.dart,core/network/atlas_http_client.dart
features/automation_strategy/presentation/screens/atlas_automation_strategy_screen.dart,features/automation_strategy/data/atlas_automation_repository.dart
features/autonomous_consultant/domain/models/atlas_consultant_report.dart,features/digital_twin/domain/models/atlas_digital_twin.dart
features/autonomous_consultant/domain/models/atlas_consultant_report.dart,features/optimization_engine/domain/models/atlas_optimization_result.dart
features/autonomous_consultant/domain/services/atlas_autonomous_consultant_service.dart,features/autonomous_consultant/domain/models/atlas_consultant_report.dart
