path,module,layer,role,lines,bytes,local_import_count,external_import_count,public_declarations,is_screen,has_navigation,incoming_references
features/diagnostics/domain/models/atlas_diagnostic_data.dart,diagnostics,domain,model/contract,258,6135,1,0,AtlasDiagnosticData | AtlasDiagnosticArea | AtlasDiagnosticInsight | AtlasDiagnosticPriority | AtlasDiagnosticAction | AtlasDiagnosticLevel | AtlasDiagnosticHorizon,False,False,18
features/diagnostics/domain/services/atlas_comparative_diagnostic_service.dart,diagnostics,domain,service/engine,384,11521,3,0,AtlasComparativeDiagnosticService,False,False,1
features/diagnostics/domain/services/atlas_diagnostic_service.dart,diagnostics,domain,service/engine,641,19581,3,0,AtlasDiagnosticService,False,False,3
features/diagnostics/presentation/screens/atlas_comparative_diagnostic_screen.dart,diagnostics,presentation,screen/widget,1181,38993,4,1,AtlasComparativeDiagnosticScreen,True,False,1
features/diagnostics/presentation/screens/atlas_diagnostic_screen.dart,diagnostics,presentation,screen/widget,1005,32627,3,1,AtlasDiagnosticScreen,True,False,1
features/digital_twin/domain/models/atlas_digital_twin.dart,digital_twin,domain,model/contract,370,10774,0,0,AtlasDigitalTwin | AtlasFarmHealth | AtlasFarmRisk | AtlasFarmTimelineEvent | AtlasDigitalTwinArea | AtlasDigitalTwinTrend | AtlasDigitalTwinImpact | AtlasFarmRiskLevel,False,False,21
features/digital_twin/domain/models/atlas_digital_twin_simulation.dart,digital_twin,domain,model/contract,56,1506,1,0,AtlasDigitalTwinSimulationRequest | AtlasDigitalTwinSimulationResult | AtlasDigitalTwinAreaInsight,False,False,2
features/digital_twin/domain/services/atlas_digital_twin_event_reducer.dart,digital_twin,domain,support,357,10135,3,0,AtlasDigitalTwinEventReducer,False,False,1
features/digital_twin/domain/services/atlas_digital_twin_score_service.dart,digital_twin,domain,service/engine,43,1049,1,0,AtlasDigitalTwinScoreService,False,False,2
features/digital_twin/domain/services/atlas_digital_twin_service.dart,digital_twin,domain,service/engine,173,4138,5,3,AtlasDigitalTwinService,False,False,7
features/digital_twin/domain/services/atlas_digital_twin_v2_engine.dart,digital_twin,domain,service/engine,167,6409,2,0,AtlasDigitalTwinV2Engine,False,False,1
features/digital_twin/presentation/screens/atlas_digital_twin_screen.dart,digital_twin,presentation,screen/widget,568,18497,7,2,AtlasDigitalTwinScreen,True,False,2
features/enterprise_operations/presentation/screens/atlas_enterprise_operations_screen.dart,enterprise_operations,presentation,screen/widget,211,6236,4,1,AtlasEnterpriseOperationsScreen,True,False,1
features/enterprise_platform/data/services/atlas_enterprise_24a_migration_service.dart,enterprise_platform,data,service/engine,121,3763,3,0,AtlasEnterprise24AMigrationReport | AtlasEnterprise24AMigrationService,False,False,1
features/enterprise_platform/data/services/atlas_enterprise_24a_repository.dart,enterprise_platform,data,service/engine,573,16819,2,2,AtlasEnterprise24ARepository,False,False,6
features/enterprise_platform/data/services/atlas_enterprise_audit_repository.dart,enterprise_platform,data,service/engine,47,1322,1,2,AtlasEnterpriseAuditRepository,False,False,1
features/enterprise_platform/data/services/atlas_enterprise_permission_repository.dart,enterprise_platform,data,service/engine,113,3303,1,2,AtlasEnterprisePermissionRepository,False,False,2
features/enterprise_platform/data/services/atlas_enterprise_remote_auth_store.dart,enterprise_platform,data,service/engine,154,4609,2,3,AtlasEnterpriseRemoteAuthStore,False,False,8
features/enterprise_platform/data/services/atlas_enterprise_repository.dart,enterprise_platform,data,service/engine,123,3737,1,2,AtlasEnterpriseRepository,False,False,2
features/enterprise_platform/data/services/atlas_enterprise_sync_repository.dart,enterprise_platform,data,service/engine,117,3442,1,2,AtlasEnterpriseSyncRepository,False,False,3
features/enterprise_platform/data/services/atlas_enterprise_version_repository.dart,enterprise_platform,data,service/engine,91,2529,1,2,AtlasEnterpriseVersionRepository,False,False,2
features/enterprise_platform/domain/models/atlas_enterprise_24a_data.dart,enterprise_platform,domain,model/contract,422,12236,0,0,AtlasEnterpriseCompanyStatus | AtlasEnterpriseMembershipRole | AtlasEntityScope | AtlasEnterpriseCompany | AtlasEnterpriseFarm | AtlasEnterpriseMembership | AtlasConsultantCompanyLink | AtlasEnterpriseSession | AtlasEnterprise24ASnapshot,False,False,8
features/enterprise_platform/domain/models/atlas_enterprise_audit_data.dart,enterprise_platform,domain,model/contract,108,3227,0,0,AtlasEnterpriseAuditRecord | AtlasAuditIntegrityResult,False,False,3
features/enterprise_platform/domain/models/atlas_enterprise_data.dart,enterprise_platform,domain,model/contract,216,5673,0,0,AtlasTenantStatus | AtlasSubscriptionPlan | AtlasUserRole | AtlasAuditAction | AtlasTenant | AtlasEnterpriseUser | AtlasAuditEntry | AtlasEnterpriseState,False,False,3
features/enterprise_platform/domain/models/atlas_enterprise_permission_data.dart,enterprise_platform,domain,model/contract,533,15895,1,0,AtlasPermissionEffect | AtlasEnterprisePermission | AtlasCustomEnterpriseRole | AtlasUserPermissionPolicy | AtlasEffectivePermissionSet,False,False,3
features/enterprise_platform/domain/models/atlas_enterprise_remote_session.dart,enterprise_platform,domain,model/contract,200,6057,0,0,AtlasRemoteCompanySession | AtlasRemoteSession,False,False,9
features/enterprise_platform/domain/models/atlas_enterprise_sync_data.dart,enterprise_platform,domain,model/contract,311,9632,0,0,AtlasEnterpriseSyncOperationType | AtlasEnterpriseSyncStatus | AtlasEnterpriseConflictResolution | AtlasEnterpriseSyncOperation | AtlasEnterpriseSyncConflict | AtlasEnterpriseSyncCheckpoint | AtlasEnterpriseSyncSummary,False,False,7
features/enterprise_platform/domain/models/atlas_enterprise_version_data.dart,enterprise_platform,domain,model/contract,124,3732,0,0,AtlasVersionMutationType | AtlasVersionedEntitySnapshot | AtlasConcurrencyCheck | AtlasVersionRestoreResult,False,False,6
features/enterprise_platform/domain/services/atlas_enterprise_api_client.dart,enterprise_platform,domain,support,286,7057,3,1,AtlasEnterpriseApiException | AtlasEnterpriseApiClient,False,False,29
features/enterprise_platform/domain/services/atlas_enterprise_audit_service.dart,enterprise_platform,domain,service/engine,187,5652,3,1,AtlasEnterpriseAuditService,False,False,8
features/enterprise_platform/domain/services/atlas_enterprise_authorization_service.dart,enterprise_platform,domain,service/engine,187,5173,6,0,AtlasAuthorizationException | AtlasEnterpriseAuthorizationService,False,False,5
features/enterprise_platform/domain/services/atlas_enterprise_conflict_resolution_service.dart,enterprise_platform,domain,service/engine,108,3754,6,0,AtlasEnterpriseConflictResolutionService,False,False,1
features/enterprise_platform/domain/services/atlas_enterprise_engine.dart,enterprise_platform,domain,service/engine,48,1306,1,0,AtlasEnterpriseSummary | AtlasEnterpriseEngine,False,False,1
features/enterprise_platform/domain/services/atlas_enterprise_remote_authorization_service.dart,enterprise_platform,domain,service/engine,66,1910,3,0,AtlasRemoteAuthorizationException | AtlasEnterpriseRemoteAuthorizationService,False,False,3
features/enterprise_platform/domain/services/atlas_enterprise_scope_guard.dart,enterprise_platform,domain,support,44,1230,2,0,AtlasEnterpriseScopeGuard,False,False,0
features/enterprise_platform/domain/services/atlas_enterprise_session_service.dart,enterprise_platform,domain,service/engine,155,4553,3,1,AtlasEnterpriseSessionService,False,False,10
features/enterprise_platform/domain/services/atlas_enterprise_sync_engine_24c.dart,enterprise_platform,domain,service/engine,252,7811,7,0,AtlasEnterpriseSyncEngine24C,False,False,3
features/enterprise_platform/domain/services/atlas_enterprise_sync_transport.dart,enterprise_platform,domain,model/contract,131,3632,1,0,AtlasRemoteEntityState | AtlasPushOperationResult | AtlasEnterpriseSyncTransport | AtlasLocalLoopbackSyncTransport,False,False,2
features/enterprise_platform/domain/services/atlas_enterprise_version_service.dart,enterprise_platform,domain,service/engine,183,5155,4,1,AtlasEnterpriseVersionService,False,False,4
features/enterprise_platform/domain/services/atlas_http_sync_transport.dart,enterprise_platform,domain,support,71,2314,3,0,AtlasHttpSyncTransport,False,False,1
features/enterprise_platform/presentation/screens/atlas_enterprise_24a_screen.dart,enterprise_platform,presentation,screen/widget,672,20848,7,1,AtlasEnterprise24AScreen,True,True,1
features/enterprise_platform/presentation/screens/atlas_enterprise_24b_screen.dart,enterprise_platform,presentation,screen/widget,666,22856,9,3,AtlasEnterprise24BScreen,True,True,1
features/enterprise_platform/presentation/screens/atlas_enterprise_24c_screen.dart,enterprise_platform,presentation,screen/widget,569,17925,10,2,AtlasEnterprise24CScreen,True,True,1
features/enterprise_platform/presentation/screens/atlas_enterprise_24d_screen.dart,enterprise_platform,presentation,screen/widget,372,10572,6,1,AtlasEnterprise24DScreen,True,False,1
features/enterprise_platform/presentation/screens/atlas_enterprise_platform_screen.dart,enterprise_platform,presentation,screen/widget,888,30970,3,1,AtlasEnterprisePlatformScreen,True,False,0
features/enterprise_platform/presentation/widgets/atlas_permission_gate.dart,enterprise_platform,presentation,screen/widget,86,2051,1,1,AtlasPermissionGate,False,True,0
features/executive_ai_advisor/domain/models/atlas_executive_ai_advisor_data.dart,executive_ai_advisor,domain,model/contract,325,7894,1,0,AtlasExecutiveAiAdvisorData | AtlasExecutiveAdvisorPriority | AtlasExecutiveAdvisorFinancialOpportunity | AtlasExecutiveAdvisorRisk | AtlasExecutiveAdvisorBottleneck | AtlasExecutiveAdvisorRecommendation | AtlasExecutiveAdvisorAction | AtlasExecutiveAdvisorStatus | AtlasExecutiveAdvisorSeverity | AtlasExecutiveAdvisorPriorityLevel | AtlasExecutiveAdvisorActionSource,False,False,5
features/executive_ai_advisor/domain/services/atlas_executive_ai_advisor_service.dart,executive_ai_advisor,domain,service/engine,615,20405,6,1,AtlasExecutiveAiAdvisorService,False,False,2
features/executive_ai_advisor/presentation/screens/atlas_executive_ai_advisor_screen.dart,executive_ai_advisor,presentation,screen/widget,709,21706,1,1,AtlasExecutiveAiAdvisorScreen,True,False,1
features/executive_alerts/data/services/atlas_executive_alert_loader_service.dart,executive_alerts,data,service/engine,173,6854,14,0,AtlasExecutiveAlertLoaderService | AtlasExecutiveAlertLoadResult,False,False,2
features/executive_alerts/data/services/atlas_executive_alert_state_storage_service.dart,executive_alerts,data,service/engine,107,2781,1,2,AtlasExecutiveAlertStateStorageService,False,False,1
features/executive_alerts/domain/adapters/atlas_executive_alert_contract_adapter.dart,executive_alerts,domain,service/engine,88,2986,3,0,AtlasExecutiveAlertContractAdapter | AtlasExecutiveAlertSummaryCanonicalExtension,False,False,1
features/executive_alerts/domain/models/atlas_executive_alert.dart,executive_alerts,domain,model/contract,256,5809,2,0,AtlasExecutiveAlert | AtlasExecutiveAlertSummary | AtlasExecutiveFarmAlertSummary | AtlasExecutiveAreaAlertSummary | AtlasExecutiveAlertType | AtlasExecutiveAlertSeverity,False,False,7
features/executive_alerts/domain/models/atlas_executive_alert_state.dart,executive_alerts,domain,model/contract,211,5481,1,0,AtlasExecutiveAlertState | AtlasExecutiveAlertTreatmentItem | AtlasExecutiveAlertTreatmentProgress | AtlasExecutiveAlertTreatmentStatus,False,False,3
features/executive_alerts/domain/services/atlas_executive_alert_service.dart,executive_alerts,domain,service/engine,1001,32162,6,0,AtlasExecutiveAlertService | AtlasExecutiveFarmAlertInput | AtlasExecutiveAnimalHealthContext | AtlasExecutiveAnimalReproductionContext,False,False,2
features/executive_alerts/domain/services/atlas_executive_alert_treatment_service.dart,executive_alerts,domain,service/engine,207,5904,2,0,AtlasExecutiveAlertTreatmentService,False,False,1
features/executive_alerts/presentation/screens/atlas_executive_alerts_screen.dart,executive_alerts,presentation,screen/widget,1294,43466,5,1,AtlasExecutiveAlertsScreen,True,False,1
features/executive_brain/domain/models/atlas_executive_brain_data.dart,executive_brain,domain,model/contract,471,11231,0,0,AtlasExecutiveBrainData | AtlasExecutiveBrainDecision | AtlasExecutiveBrainStrategy | AtlasExecutiveStrategyPillar | AtlasExecutiveCrossImpact | AtlasExecutiveConflict | AtlasExecutiveBrainAction | AtlasExecutiveScoreDimension | AtlasExecutiveRadarItem | AtlasExecutiveRadarType | AtlasExecutiveMemoryInsight | AtlasExecutiveBrainStatus | AtlasExecutiveBrainPriority | AtlasExecutiveBrainSeverity | AtlasExecutiveBrainHorizon | AtlasExecutiveImpactDirection | AtlasExecutiveConflictType | AtlasExecutiveMemoryInsightType,False,False,12
features/executive_brain/domain/models/atlas_executive_brain_history.dart,executive_brain,domain,model/contract,106,3908,1,0,AtlasExecutiveBrainHistoryEntry | AtlasExecutiveBrainChangeType,False,False,3
features/executive_brain/domain/services/atlas_event_analytics_brain_bridge.dart,executive_brain,domain,support,292,8973,3,0,AtlasEventAnalyticsBrainBridge,False,False,1
features/executive_brain/domain/services/atlas_executive_brain_canonical_service.dart,executive_brain,domain,service/engine,292,9580,5,0,AtlasExecutiveBrainCanonicalService,False,False,1
features/executive_brain/domain/services/atlas_executive_brain_event_service.dart,executive_brain,domain,service/engine,247,8508,6,0,AtlasExecutiveBrainEventService,False,False,1
features/executive_brain/domain/services/atlas_executive_brain_history_service.dart,executive_brain,domain,service/engine,115,2879,1,3,AtlasExecutiveBrainHistoryService,False,False,2
features/executive_brain/domain/services/atlas_executive_brain_service.dart,executive_brain,domain,service/engine,778,26522,3,1,AtlasExecutiveBrainService,False,False,1
features/executive_brain/presentation/screens/atlas_executive_brain_historical_intelligence_screen.dart,executive_brain,presentation,screen/widget,677,20759,5,1,AtlasExecutiveBrainHistoricalIntelligenceScreen,True,False,1
features/executive_brain/presentation/screens/atlas_executive_brain_history_screen.dart,executive_brain,presentation,screen/widget,425,14972,2,1,AtlasExecutiveBrainHistoryScreen,True,False,1
features/executive_brain/presentation/screens/atlas_executive_brain_screen.dart,executive_brain,presentation,screen/widget,1129,36178,6,1,AtlasExecutiveBrainScreen,True,True,1
features/executive_core/domain/models/atlas_executive_core_data.dart,executive_core,domain,model/contract,301,7120,0,0,AtlasExecutiveCoreData | AtlasExecutiveCorePriority | AtlasExecutiveCoreRisk | AtlasExecutiveCoreOpportunity | AtlasExecutiveCoreDecision | AtlasExecutiveCoreMission | AtlasExecutiveMemoryRecord | AtlasExecutiveCoreStatus | AtlasExecutiveCorePriorityLevel | AtlasExecutiveCoreSeverity | AtlasExecutiveMemoryType,False,False,4
features/executive_core/domain/services/atlas_executive_core_service.dart,executive_core,domain,service/engine,715,20964,3,1,AtlasExecutiveCoreService,False,False,1
